city,lat,lng
Snowdoun,32.2415,-86.2964
Guin,33.9829,-87.9017
Lakeview,34.3916,-85.9757
Libertyville,31.2428,-86.46
Cottondale,33.1922,-87.4544
Pittsview,32.1882,-85.1633
Kinsey,31.2926,-85.3353
Hobson,31.4836,-88.1513
Lanett,32.8576,-85.2079
Piedmont,33.9267,-85.6157
Valley Grande,32.4862,-87.0305
Crossville,34.2853,-85.9996
McIntosh,31.265,-88.0284
Wilton,33.0813,-86.8799
Highland Lake,33.8876,-86.4244
Phenix City,32.4587,-85.0251
Newbern,32.592,-87.5331
Cullomburg,31.7131,-88.2917
Brooksville,34.162,-86.4755
Walnut Grove,34.0641,-86.2864
Sheffield,34.7557,-87.7008
Sumiton,33.7503,-87.0483
Altoona,34.031,-86.3181
Hamilton,34.1346,-87.9755
Lamison,32.1213,-87.5667
Silverhill,30.5455,-87.7505
Sunny South,31.9649,-87.64
Rock Creek,33.4772,-87.0812
Vance,33.1746,-87.2313
Gadsden,34.009,-86.0156
Brilliant,34.0253,-87.7692
Calera,33.1249,-86.745
Pisgah,34.6844,-85.846
Springville,33.7643,-86.4749
Berry,33.6623,-87.6079
Clay,33.698,-86.6067
Opp,31.2848,-86.257
Trafford,33.8195,-86.7467
Wilmer,30.8232,-88.3614
Webb,31.2573,-85.2898
Camp Hill,32.8002,-85.6536
Beatrice,31.7334,-87.209
Fort Davis,32.2432,-85.7097
Talladega,33.4329,-86.0976
Grayson,34.2804,-87.3195
Seale,32.2974,-85.1688
Scottsboro,34.6438,-86.0491
Russellville,34.5055,-87.7282
Collbran,34.3759,-85.7786
Fort Morgan,30.2285,-88.0231
Reform,33.3788,-88.0173
Providence,32.3424,-87.7761
Louisville,31.781,-85.5583
Selmont,32.3951,-87.0083
Alberta,32.2321,-87.41
Centreville,32.9597,-87.1334
Alabaster,33.2197,-86.8225
Childersburg,33.296,-86.3457
Vernon,33.7589,-88.1144
Wagarville,31.4363,-88.0283
Needham,31.987,-88.3366
Akron,32.8785,-87.7429
Ranburne,33.5259,-85.339
Memphis,33.1369,-88.3008
Brighton,33.4393,-86.9454
Land,32.0288,-88.3284
Glencoe,33.9447,-85.9319
Boligee,32.7699,-88.0264
Kennedy,33.5809,-87.9861
Eva,34.3274,-86.7614
Tanner,34.7315,-86.9706
West Jefferson,33.6521,-87.0569
Loxley,30.6822,-87.7418
Dauphin Island,30.2525,-88.1438
Taylor,31.1657,-85.4697
Hardaway,32.2865,-85.8488
Opelika,32.6621,-85.3772
Tillmans Corner,30.5818,-88.2128
Hollis Crossroads,33.5231,-85.6437
Frankville,31.6465,-88.1475
Salitpa,31.6296,-88.02
Fredonia,32.9861,-85.2912
Steele,33.937,-86.2004
Orion,31.9588,-86.0055
Petersville,34.8554,-87.6917
Movico,31.0628,-88.0266
Gordo,33.322,-87.904
Pike Road,32.2932,-86.0903
Forkland,32.6489,-87.8671
Calhoun,32.0501,-86.545
Isbell,34.4554,-87.7539
The Colony,33.9457,-86.9017
Grayson Valley,33.647,-86.6414
North Johns,33.368,-87.1009
New Site,33.0282,-85.7801
Shopton,32.1171,-85.9422
North Bibb,33.204,-87.1531
Clopton,31.6085,-85.4299
Tuscaloosa,33.2349,-87.5267
Moores Bridge,33.4487,-87.7936
Notasulga,32.5569,-85.6695
Bolling,31.7254,-86.7058
Underwood,34.8712,-87.7009
Pinckard,31.3173,-85.543
Clayton,31.8822,-85.4604
Sylacauga,33.1779,-86.2606
Carrollton,33.2619,-88.0951
Goodwater,33.0608,-86.0516
Hatchechubbee,32.2707,-85.2758
Glenville,32.1288,-85.1769
Lowndesboro,32.2764,-86.6108
Arkadelphia,33.9051,-86.9625
Fort Mitchell,32.3415,-85.0216
Spring Hill,31.691,-85.9605
Fitzpatrick,32.2113,-85.8784
Chapman,31.6713,-86.7122
County Line,33.821,-86.7198
Gulfcrest,30.9925,-88.2399
Cowarts,31.204,-85.3062
Plevna,34.9618,-86.4167
Letohatchee,32.1296,-86.4858
Millry,31.6256,-88.3191
Holtville,32.6314,-86.3268
Long Island,34.9737,-85.6711
Headland,31.3502,-85.3523
Elmore,32.5461,-86.3329
Our Town,32.8304,-85.9687
Munford,33.5287,-85.953
Gilbertown,31.8758,-88.3195
New Market,34.8892,-86.4226
Owens Cross Roads,34.5845,-86.4574
Hytop,34.9064,-86.0853
Montgomery,32.347,-86.2663
Fairhope,30.5221,-87.8817
Dadeville,32.8326,-85.7675
Ariton,31.5978,-85.7131
Pine Hill,31.9858,-87.5875
Rainbow City,33.9336,-86.0923
Ragland,33.7469,-86.1384
Cromwell,32.2288,-88.2745
Trinity,34.6004,-87.0837
Moundville,32.997,-87.6272
Hartselle,34.4391,-86.94
Ashby,33.021,-86.9194
Borden Springs,33.9298,-85.4702
Alexander City,32.9242,-85.9361
Cypress,32.9479,-87.667
Forney,34.0862,-85.4619
Brooks,31.4818,-86.685
Coosada,32.4979,-86.3282
Sprague,32.1329,-86.27
Dora,33.7292,-87.085
Ivalee,34.0372,-86.1472
Saint Stephens,31.5474,-88.0555
Yarbo,31.5438,-88.2778
Hartford,31.1055,-85.6916
Avon,31.1806,-85.2795
Wilsonville,33.2356,-86.4881
Wetumpka,32.5407,-86.2057
Leesburg,34.1838,-85.7753
Rutledge,31.724,-86.302
Portersville,34.3212,-85.8208
Stapleton,30.7394,-87.7948
Mobile,30.6783,-88.1162
Clanton,32.8439,-86.623
Napier Field,31.3149,-85.455
Bear Creek,34.2651,-87.7164
Muscle Shoals,34.7436,-87.6344
Oxford,33.5967,-85.8691
Edwardsville,33.8411,-85.4523
Columbiana,33.1931,-86.6115
Tunnel Springs,31.6427,-87.24
Selma,32.4166,-87.0336
Moores Mill,34.8491,-86.5222
Shorterville,31.5702,-85.1013
Baker Hill,31.7769,-85.2955
Panola,32.9477,-88.2674
Meadowbrook,33.3932,-86.7041
Lomax,32.879,-86.6608
Abanda,33.0926,-85.5253
Arley,34.0886,-87.2074
Tuscumbia,34.7204,-87.7035
Deer Park,31.2198,-88.3226
Lafayette,32.8997,-85.4007
Ray,32.879,-86.035
Gallant,34.0013,-86.2304
Satsuma,30.8578,-88.0632
Red Bay,34.4358,-88.1362
Nances Creek,33.8588,-85.6733
Odenville,33.6979,-86.4229
Sand Rock,34.2302,-85.7715
Rosa,33.9885,-86.5036
Blountsville,34.0814,-86.5867
Shorter,32.4076,-85.9412
Creola,30.8902,-88.0101
Flomaton,31.0127,-87.2541
Grand Bay,30.4717,-88.345
Knoxville,32.9923,-87.7906
Elrod,33.2562,-87.7922
Langston,34.5374,-86.0899
Carolina,31.2337,-86.5227
Evergreen,31.4379,-86.9584
Good Hope,34.1098,-86.865
Chancellor,31.1816,-85.8772
Holt,33.2302,-87.4828
Northport,33.258,-87.5979
Broomtown,34.3657,-85.5322
Marion,32.6318,-87.3172
Ward,32.3621,-88.2781
Gordonville,32.1489,-86.6995
Addison,34.2018,-87.1765
Brantleyville,33.2196,-86.882
Pickensville,33.2336,-88.2743
Bazemore,33.8945,-87.7
Elberta,30.3847,-87.5886
Jacksons Gap,32.8831,-85.815
Haleyville,34.2349,-87.6165
Bellefontaine,30.492,-88.1131
Daleville,31.2915,-85.7115
Pelham,33.3116,-86.7573
West Blocton,33.1186,-87.1253
Mulga,33.5533,-86.9735
Summerdale,30.4785,-87.6906
Clinton,32.9137,-87.9925
Sulligent,33.8912,-88.1266
Goldville,33.0842,-85.7832
Vina,34.3757,-88.0602
Madrid,31.0358,-85.3979
Normal,34.789,-86.5719
Eulaton,33.6457,-85.9125
Collinsville,34.2669,-85.8653
Loachapoka,32.6049,-85.5948
Grady,31.9949,-86.2011
White Plains,33.7603,-85.688
Calvert,31.1543,-88.0106
Chase,34.7834,-86.5467
Epes,32.6912,-88.1269
Gallion,32.4968,-87.7161
Sanford,31.3006,-86.3975
Rehobeth,31.1243,-85.4386
Cooper,32.7751,-86.5455
Prattville,32.4604,-86.4589
Cherokee,34.7577,-87.967
Homewood,33.4617,-86.8092
Choctaw Bluff,31.3888,-87.7889
Choccolocco,33.6683,-85.7129
Hybart,31.8265,-87.3819
Ashland,33.2704,-85.8337
Ironaton,33.4268,-85.9711
Black,31.0102,-85.7428
Montevallo,33.1254,-86.848
Winfield,33.9311,-87.797
Hollywood,34.719,-85.965
Wedowee,33.3077,-85.4864
Centre,34.1553,-85.6707
Chandler Springs,33.3307,-85.9983
Fayette,33.6943,-87.8307
Millerville,33.1926,-85.9303
Wallsboro,32.5868,-86.2091
Westover,33.37,-86.5356
Talladega Springs,33.1191,-86.442
Aberfoil,32.0704,-85.6877
Gulf Shores,30.2727,-87.7073
Lincoln,33.5935,-86.1372
Fosters,33.0948,-87.6858
Susan Moore,34.0798,-86.4235
Rockville,31.4058,-87.8442
Stevenson,34.8487,-85.8437
Seaboard,31.3213,-88.1886
Bleecker,32.5824,-85.1641
Hayneville,32.1821,-86.5787
Summit,34.2045,-86.4942
Dutton,34.6062,-85.9119
Newville,31.4206,-85.3367
Enterprise,31.3276,-85.8459
Belgreen,34.4767,-87.8653
Coffeeville,31.7666,-88.0861
Florala,31.0176,-86.3138
Flat Rock,34.7698,-85.6944
Brook Highland,33.4359,-86.6849
Ansley,31.8863,-86.1158
Whatley,31.6463,-87.7108
Woodville,34.6256,-86.2792
Saint Florian,34.8702,-87.624
Concord,33.4674,-87.0392
Lester,34.9877,-87.1515
Thach,34.9198,-86.8928
Onycha,31.2246,-86.2785
Shiloh,34.4638,-85.878
Peterson,33.2326,-87.4236
Jacksonville,33.8088,-85.7544
Cecil,32.3026,-86.0086
Chatom,31.4691,-88.246
Billingsley,32.6606,-86.7104
Slocomb,31.1103,-85.5954
Standing Rock,33.0863,-85.2449
Baileyton,34.2609,-86.6082
Jones Chapel,34.2104,-87.052
Roanoke,33.1453,-85.3694
Douglas,34.1705,-86.3224
Robertsdale,30.5533,-87.706
Fairford,31.178,-88.0728
Gu-Win,33.9443,-87.8704
Wadley,33.1239,-85.5683
Overbrook,33.1218,-86.1983
Vestavia Hills,33.4519,-86.7436
Valley,32.8086,-85.1792
Crawford,32.4568,-85.1897
Safford,32.2879,-87.3714
Lisman,32.1792,-88.3002
Hurtsboro,32.2401,-85.4147
Linwood,31.9268,-85.8641
Stroud,33.0548,-85.3308
Hodges,34.334,-87.9299
Arab,34.3308,-86.499
Highland Home,31.9535,-86.3139
Putnam,32.0181,-88.0331
Dothan,31.2336,-85.4068
Decatur,34.573,-86.9905
Jones,32.584,-86.8975
Deatsville,32.5865,-86.3916
Sycamore,33.2512,-86.2025
Benton,32.3078,-86.818
Heath,31.3579,-86.4673
Newtonville,33.5454,-87.8014
Pollard,31.0235,-87.1736
Bangor,33.9745,-86.7567
Jenifer,33.5493,-85.9364
Pleasant Grove,33.4936,-86.9782
Comer,32.0329,-85.3833
Pine Apple,31.8721,-86.9891
Bay Minette,30.893,-87.7913
Egypt,34.0759,-86.1651
Ballplay,34.0179,-85.7853
Perote,31.9477,-85.7052
Orrville,32.3068,-87.2454
Heron Bay,30.3546,-88.1303
Weston,34.1598,-88.032
Mount Andrew,31.9713,-85.5247
Glenwood,31.6675,-86.173
Cottonwood,31.0549,-85.301
Carbon Hill,33.8944,-87.5224
Honoraville,31.8507,-86.4061
Maylene,33.2034,-86.8617
Duncanville,33.0618,-87.4422
Saraland,30.8453,-88.0988
Clayhatchee,31.2435,-85.7136
Fruithurst,33.7297,-85.4312
Village Springs,33.7584,-86.6386
Millers Ferry,32.0996,-87.3675
Red Hill,32.6851,-85.943
Myrtlewood,32.2521,-87.9492
South Vinemont,34.2348,-86.8642
Repton,31.4097,-87.2393
Faunsdale,32.4576,-87.5938
Eldridge,33.922,-87.6201
Kent,32.619,-85.9486
Samson,31.1124,-86.0462
Maytown,33.5489,-86.9999
Powell,34.5325,-85.8979
Flatwood,32.1493,-87.5231
Pennington,32.1993,-88.0494
Brookwood,33.2398,-87.3277
Theodore,30.5408,-88.1885
Kansas,33.9029,-87.5569
Weogufka,33.0267,-86.3169
York,32.4998,-88.2938
Leeds,33.5429,-86.5636
Coffee Springs,31.1664,-85.9103
Spring Garden,33.973,-85.5558
Saginaw,33.2162,-86.7919
Lillian,30.4122,-87.432
Uriah,31.3074,-87.4992
Lexington,34.9652,-87.3735
Macedonia,33.4031,-88.2393
Chickasaw,30.7715,-88.0794
Tarrant,33.5941,-86.7684
Dixie,31.1446,-86.7194
Oak Grove,33.1929,-86.3037
Midway,32.0764,-85.5244
Lockhart,31.0128,-86.3505
Dodge City,34.0452,-86.8837
Bluff Park,33.4015,-86.8561
Marion Junction,32.4374,-87.2389
Mosses,32.1802,-86.6888
Hackleburg,34.2693,-87.8303
Landersville,34.469,-87.4009
Union Grove,34.4025,-86.4483
Camden,32.0007,-87.2967
Blue Ridge,32.5009,-86.1839
Anniston,33.6713,-85.8136
Brent,32.9421,-87.1753
Rockford,32.8896,-86.215
Jackson,31.5318,-87.8915
Grant,34.519,-86.2492
Dozier,31.5031,-86.3694
Toxey,31.9107,-88.3092
Cullman,34.1791,-86.8402
Semmes,30.7883,-88.2343
Anderson,34.9147,-87.2716
Morrison Crossroad,33.4265,-85.4933
Seminole,30.5152,-87.4739
Wattsville,33.6815,-86.2797
Butler,32.0951,-88.214
Auburn,32.6084,-85.4897
Birmingham,33.5276,-86.7988
Dixons Mills,32.0582,-87.7875
Burnt Corn,31.5535,-87.1603
Linden,32.3001,-87.7926
Cloverdale,34.9387,-87.7714
Texasville,31.7152,-85.4244
Grove Hill,31.7033,-87.7759
Millbrook,32.5033,-86.3729
Helena,33.2855,-86.8748
Frisco City,31.4353,-87.4037
Petrey,31.8495,-86.2057
Lake View,33.2802,-87.1257
Joppa,34.2982,-86.5506
Berlin,34.1815,-86.7422
Daviston,33.0557,-85.6371
Chunchula,30.9237,-88.2072
Pell City,33.5609,-86.2669
Crosby,31.0388,-85.0863
Gurley,34.7074,-86.3768
Eutaw,32.8436,-87.8987
Whitesboro,34.1682,-86.0572
Maplesville,32.7867,-86.8783
Waverly,32.7333,-85.5761
Bridgeport,34.9495,-85.7243
Locust Fork,33.8957,-86.6302
Cragford,33.2509,-85.6725
Cochrane,33.0654,-88.2511
Fackler,34.7926,-85.91
Midfield,33.4552,-86.9226
Tuskegee,32.4396,-85.7139
Fulton,31.7916,-87.7397
Mountain Creek,32.7107,-86.4789
Point Clear,30.4902,-87.9105
Castleberry,31.3001,-87.027
Ladonia,32.4609,-85.0877
Sylvan Springs,33.5287,-87.0312
Priceville,34.5254,-86.886
Lehigh,33.8543,-86.6839
Bayou La Batre,30.4126,-88.261
Graham,33.4552,-85.323
Coker,33.2448,-87.6801
Carlisle,34.129,-86.1203
Sardis City,34.1749,-86.1125
Pine Level,32.5797,-86.4529
Eunola,31.0326,-85.8409
Chastang,31.0377,-88.0233
Fort Payne,34.4557,-85.6965
Level Plains,31.307,-85.7688
Oakman,33.7141,-87.389
Oneonta,33.9392,-86.4929
Stewartville,33.0725,-86.2658
Lim Rock,34.6723,-86.1883
Indian Springs Village,33.3591,-86.7493
Bon Secour,30.3222,-87.7271
Riverside,33.6171,-86.2042
Elkmont,34.9291,-86.9767
Ramer,32.0504,-86.2214
Peachburg,32.1638,-85.6241
Inverness,33.4071,-86.7111
Curry,33.4865,-86.0172
Emelle,32.7287,-88.3164
McWilliams,31.831,-87.0939
Fort Deposit,31.9863,-86.5664
Brooklyn,31.2627,-86.7711
Heflin,33.6471,-85.5698
Dolomite,33.4629,-86.9614
Nauvoo,33.9873,-87.4876
Haleburg,31.4099,-85.1381
Lineville,33.3123,-85.7508
Forestdale,33.5737,-86.9002
Demopolis,32.498,-87.8298
New Hope,34.537,-86.4128
East Brewton,31.0906,-87.0556
Wellington,33.8226,-85.8927
Livingston,32.5982,-88.1891
Caffee Junction,33.2454,-87.1378
Fayetteville,33.1643,-86.4411
Gorgas,33.6493,-87.2081
Boykin,32.0701,-87.2914
West Selmont,32.3912,-87.0172
Atmore,31.0926,-87.4763
Kimberly,33.7758,-86.797
Luverne,31.7186,-86.2687
Guntersville,34.3674,-86.2634
Milstead,32.4426,-85.8975
Salem,32.5968,-85.2386
Booth,32.5004,-86.5719
Cleveland,33.9965,-86.5671
Campbell,31.9235,-87.9811
Moulton Heights,34.5973,-87.0145
Moody,33.5986,-86.4963
Somerville,34.4687,-86.7956
Attalla,34.0049,-86.104
Graysville,33.6583,-86.9674
Harpersville,33.3184,-86.4286
Elba,31.4172,-86.0759
Kinston,31.22,-86.1705
Orange Beach,30.2941,-87.5851
Athens,34.7847,-86.951
Lipscomb,33.4261,-86.926
Ashford,31.1859,-85.2363
Burnsville,32.4746,-86.8917
Horn Hill,31.2382,-86.3211
Cordova,33.7613,-87.1925
Paint Rock,34.6602,-86.3307
Saks,33.7119,-85.8535
Edgewater,33.5286,-86.9574
Foley,30.3987,-87.6646
Snead,34.1163,-86.3897
Oak Hill,31.9216,-87.0852
Huntsville,34.6989,-86.6414
Hunter,32.3957,-86.3955
Citronelle,31.0952,-88.2467
Tensaw,31.1568,-87.7992
Brantley,31.5822,-86.2569
Kellyton,32.979,-86.0358
Fairview,34.2477,-86.6843
Garden City,34.0152,-86.752
Uniontown,32.449,-87.4958
Beaverton,33.9354,-88.0218
Smiths Station,32.5284,-85.096
Holly Pond,34.1696,-86.6125
Brewton,31.1111,-87.0737
Red Level,31.4055,-86.6084
Yellow Bluff,31.9622,-87.4808
Leroy,31.4952,-87.969
Geraldine,34.3577,-86.0037
Rogersville,34.8251,-87.2821
Malone,33.1987,-85.5841
Morris,33.7467,-86.8039
Courtland,34.6703,-87.3262
Hobson City,33.6149,-85.856
Banks,31.8132,-85.8364
Prichard,30.7735,-88.1301
Mitchell,32.2463,-85.9377
Hanceville,34.0634,-86.7651
Blue Springs,31.6635,-85.5035
Grimes,31.2999,-85.4502
Gasque,30.2533,-87.8197
New Brockton,31.3784,-85.9228
Geneva,31.0437,-85.8764
Miller,32.1565,-87.7856
Sawyerville,32.7518,-87.7295
Carlton,31.343,-87.8377
Forest Home,31.8624,-86.8428
Mount Olive,33.6778,-86.8726
Kimbrough,32.0335,-87.5653
Axis,30.9296,-88.0179
Randolph,32.8996,-86.9108
Vandiver,33.4601,-86.5251
Ider,34.7022,-85.6691
Gordon,31.1439,-85.0932
Jemison,32.9696,-86.7339
Tibbie,31.3628,-88.2471
Sweet Water,32.1049,-87.8612
Bucks,31.0169,-88.025
Woodland,33.3756,-85.3975
Bremen,33.9945,-86.97
Georgiana,31.6391,-86.7468
Stanton,32.7357,-86.8997
Hayden,33.882,-86.7839
Tyler,32.3393,-86.8797
Megargel,31.3781,-87.4307
Glen Allen,33.8923,-87.7329
Minter,32.0779,-86.9936
Town Creek,34.6718,-87.4063
Flint City,34.5231,-86.9703
Wilsonia,34.0998,-85.9041
Rockledge,34.0893,-86.1128
Samantha,33.4223,-87.6053
Ridgeville,34.0569,-86.1029
Margaret,33.6735,-86.468
Fruitdale,31.3429,-88.4108
Andalusia,31.3101,-86.4781
Harvest,34.8558,-86.7521
Little River,34.2815,-85.6733
Tallassee,32.5314,-85.8912
Lawley,32.8596,-86.9514
Mountain Brook,33.4871,-86.74
Spruce Pine,34.3928,-87.7294
White Hall,32.2993,-86.7148
Sardis,32.2876,-86.9858
Skyline,34.7986,-86.1229
Hatton,34.561,-87.4136
Chrysler,31.3052,-87.7011
Greensboro,32.7014,-87.595
Daphne,30.6291,-87.8872
Alexandria,33.7675,-85.8792
Brookside,33.638,-86.9014
Pleasant Site,34.542,-88.0653
Echo,31.4757,-85.4658
Bradley,31.0335,-86.7255
Sylvania,34.5619,-85.8045
Troy,31.8021,-85.9665
Jasper,33.8514,-87.2719
Manack,32.3285,-86.5111
Marbury,32.6793,-86.4607
Newton,31.3423,-85.5893
Eufaula,31.9102,-85.1505
Gaylesville,34.2681,-85.5585
Lynn,34.0548,-87.5555
Section,34.5816,-85.9849
Sipsey,33.8225,-87.0834
Excel,31.4264,-87.3433
Leighton,34.6986,-87.5291
Pyriton,33.3632,-85.8339
Riverview,31.0586,-87.0708
East Point,34.1856,-86.7926
North Courtland,34.6788,-87.3083
Warrior,33.8153,-86.8153
Double Springs,34.1496,-87.4028
Cuba,32.441,-88.3755
Huguley,32.8431,-85.2397
Pletcher,32.7029,-86.785
Killen,34.8607,-87.5269
Midland City,31.3157,-85.4937
Valley Head,34.5575,-85.6214
Ashville,33.8331,-86.2698
McMullen,33.1481,-88.1757
Nectar,33.9686,-86.6346
Rosalie,34.6998,-85.7686
Vinegar Bend,31.2594,-88.3712
Yellow Pine,31.4057,-88.4297
Mooresville,34.627,-86.88
Barton,34.7387,-87.8911
Adamsville,33.6063,-86.9745
Mentone,34.5663,-85.5842
Range,31.3127,-87.2355
Gardendale,33.6676,-86.807
Gantt,31.4092,-86.4842
Albertville,34.2631,-86.2106
West Point,34.2401,-86.9626
Madison,34.7113,-86.7617
Hackneyville,33.0567,-85.9312
Catherine,32.1861,-87.4699
Meridianville,34.8729,-86.5722
Reece City,34.0771,-86.0346
Blanche,34.3634,-85.61
Cusseta,32.7877,-85.3057
Babbie,31.3022,-86.3229
Clio,31.7085,-85.6109
Bexar,34.1909,-88.1473
Short Creek,33.5512,-87.1014
Greenville,31.8437,-86.6379
Woodstock,33.2194,-87.1489
Fairfield,33.4747,-86.9194
Eclectic,32.639,-86.0383
Shady Grove,31.9096,-86.1625
Thomasville,31.9111,-87.7418
Lilita,32.4837,-88.1284
Dayton,32.3509,-87.6416
Falkville,34.3794,-86.9086
Five Points,33.0173,-85.3516
Hissop,32.8746,-86.1159
Vredenburgh,31.8237,-87.3178
Parrish,33.7323,-87.2802
Ozark,31.4509,-85.6473
Bon Air,33.2621,-86.3318
Abbeville,31.5664,-85.2527
Waldo,33.3892,-86.036
Hueytown,33.4237,-87.0221
Rock Mills,33.1563,-85.2861
Gainesville,32.8149,-88.1608
Southside,33.9007,-86.0237
Detroit,34.0274,-88.1678
DeArmanville,33.6265,-85.7514
Franklin,32.4551,-85.8066
Irondale,33.544,-86.6599
Chelsea,33.3256,-86.6303
Morgan City,34.472,-86.5697
Marvel,33.1468,-87.003
Belk,33.6516,-87.9286
Bellamy,32.4582,-88.1277
Perdido,31.0034,-87.6323
Stockton,30.9946,-87.86
Ardmore,34.9847,-86.8373
Boaz,34.1985,-86.1529
Rainsville,34.4939,-85.8435
Twin,33.9978,-87.8497
Mignon,33.1948,-86.2651
Claiborne,31.5402,-87.5155
Valley Creek,33.3876,-87.0722
Florence,34.83,-87.6658
Union Springs,32.1395,-85.7141
Pine Ridge,34.449,-85.7808
Henagar,34.631,-85.7405
Winterboro,33.3215,-86.1969
Nanafalia,32.1114,-87.9957
Thomaston,32.2683,-87.6237
Perdido Beach,30.3553,-87.5036
McKenzie,31.5429,-86.7246
Sterrett,33.449,-86.4645
Moulton,34.4844,-87.2832
Hillsboro,34.6408,-87.1837
Millport,33.5586,-88.0817
Coaling,33.1642,-87.3534
Penton,33.009,-85.4722
Garland,31.5566,-86.8233
Hazel Green,34.9237,-86.5671
Hazen,32.3401,-87.2039
Hollins,33.1213,-86.129
Autaugaville,32.4321,-86.6582
River Falls,31.3524,-86.5412
Hammondville,34.5685,-85.6397
Malvern,31.1428,-85.521
Littleville,34.5951,-87.6719
Ethelsville,33.4141,-88.2161
Mount Vernon,31.0888,-88.0137
Thorsby,32.917,-86.7203
Pleasant Gap,33.9876,-85.52
Peterman,31.5837,-87.2631
Plantersville,32.6568,-86.9244
Cedar Bluff,34.2215,-85.5887
Society Hill,32.4265,-85.4452
Fyffe,34.4496,-85.905
Weaver,33.7602,-85.8118
Sims Chapel,31.2365,-88.1435
Phil Campbell,34.3519,-87.7062
Melvin,31.9304,-88.4589
Fultondale,33.6177,-86.8015
Heiberger,32.7582,-87.2867
Malcolm,31.1946,-88.0015
McDonald Chapel,33.5189,-86.9384
Allgood,33.9064,-86.5178
Geiger,32.8695,-88.3132
Cardiff,33.6472,-86.9307
Keener,34.1562,-85.9511
Huxford,31.2202,-87.4619
Sprott,32.6768,-87.2214
Violet Hill,36.1537,-91.8415
Black Oak,35.8365,-90.3677
Van,34.3268,-91.2343
Perla,34.3647,-92.7763
Brickeys,34.8607,-90.5923
Arkansas City,33.609,-91.2048
Datto,36.3925,-90.7285
Springdale,36.1898,-94.1573
Stamps,33.3566,-93.4957
Red Star,35.8667,-93.5307
Evansville,35.7954,-94.4969
Boles,34.7795,-94.0491
Snow Lake,34.0609,-91.0232
Wabash,34.3887,-90.8287
Powhatan,36.0841,-91.1202
Prairie Grove,35.9859,-94.3048
Harriet,35.9934,-92.5204
Jacksonport,35.6422,-91.308
Ouachita,33.8523,-92.8293
Marmaduke,36.1901,-90.386
Turrell,35.3763,-90.2704
Lake City,35.8202,-90.4547
Snowball,35.9065,-92.8218
Hickory Plains,34.9901,-91.7368
Alpena,36.29,-93.3037
El Paso,35.1262,-92.0954
Avilla,34.6988,-92.5813
Center Ridge,35.3806,-92.5702
Otwell,35.7259,-90.8379
Shirley,35.6442,-92.3137
Atlanta,33.1187,-93.0527
Batesville,35.7687,-91.6226
Iron Springs,34.5895,-92.3257
Waterloo,33.5432,-93.246
Bauxite,34.5602,-92.4991
Scranton,35.3606,-93.5394
Star City,33.9406,-91.84
Agnos,36.2773,-91.6915
Wolf Bayou,35.6548,-91.9107
Clarksville,35.4569,-93.4803
Elaine,34.3089,-90.853
Pea Ridge,36.449,-94.1212
Okolona,34.0005,-93.3375
Biggers,36.3319,-90.8052
Jersey,33.4284,-92.3143
Goshen,36.1042,-94.0038
Pettigrew,35.8179,-93.6485
McNeil,33.3479,-93.2083
Widener,35.022,-90.6814
Hopper,34.3587,-93.6888
Manning,34.0212,-92.7929
Lakeview,36.3739,-92.5387
Lurton,35.7715,-93.0777
Prairie Creek,36.34,-94.0613
Pineville,36.1612,-92.1065
Rose Bud,35.3249,-92.0813
Colt,35.1329,-90.8129
Amagon,35.5632,-91.1094
Piggott,36.3858,-90.2016
Winchester,33.7741,-91.4737
Willow,34.1337,-92.7463
Wilton,33.7388,-94.148
Brinkley,34.8898,-91.1899
New Blaine,35.2929,-93.4203
Fort Douglas,35.6842,-93.2418
Crystal Springs,34.522,-93.336
Lexa,34.5982,-90.7519
Timbo,35.8709,-92.3171
Newhope,34.2304,-93.8802
Shannon Hills,34.6157,-92.4217
Collins,33.5315,-91.5654
Centerton,36.3565,-94.2963
Dutch Mills,35.8756,-94.4916
Fiftysix,35.9576,-92.2185
Lamar,35.4436,-93.3951
Cushman,35.8658,-91.7781
Kibler,35.4266,-94.2369
Smackover,33.3636,-92.7314
Delight,34.0299,-93.5057
Tumbling Shoals,35.5479,-91.9688
Imboden,36.2021,-91.1823
Reed,33.702,-91.4461
Oppelo,35.1003,-92.7733
Summers,35.9812,-94.4916
Marche,34.8634,-92.3624
Clarkedale,35.297,-90.2103
Brookland,35.8987,-90.5764
Waldron,34.9006,-94.0943
McDougal,36.4365,-90.3908
Detonti,34.4973,-92.5088
Ravenden,36.2417,-91.2511
Stuttgart,34.4962,-91.5485
Willisville,33.5194,-93.2949
Halley,33.5357,-91.3248
Wrightsville,34.6109,-92.2136
Little Flock,36.3855,-94.1361
Calion,33.3285,-92.5402
Kiblah,33.0515,-93.896
Gibson,34.8923,-92.2341
Piney,34.5024,-93.1419
Lonoke,34.7908,-91.9069
Peel,36.4323,-92.7688
Buckner,33.3572,-93.4357
Almond,35.6959,-91.7985
Lafe,36.2092,-90.5043
Black Fork,34.767,-94.4311
Hardy,36.3188,-91.4791
West Memphis,35.1536,-90.1991
Wheatley,34.9211,-91.1063
Kedron,34.0445,-92.1404
Osceola,35.6941,-89.9934
Blue Eye,36.4966,-93.3977
Harvey,34.8459,-93.7852
Thornton,33.7756,-92.4889
Mount Pleasant,35.9819,-91.7771
